id,name,tmz,trt,monoisotopic,cas,subid
CP2404,"1,1-Dichloroethane",95.9342,5.9827,97.969,75-34-3,2
CP2404,"1,1-Dichloroethane",97.9689,5.9827,97.969,75-34-3,3
CP2405,"1,2-Dichloroethane",94.9683,6.0471,97.969,107-06-2,0
CP2405,"1,2-Dichloroethane",96.9653,6.0471,97.969,107-06-2,1
CP2405,"1,2-Dichloroethane",95.9342,6.0471,97.969,107-06-2,2
CP2405,"1,2-Dichloroethane",97.9689,6.0471,97.969,107-06-2,3
CP2406,"1,1-Dichloroethene",95.9528,5.9333,95.9534,75-35-4,0
CP2406,"1,1-Dichloroethene",97.9499,5.9333,95.9534,75-35-4,1
CP2406,"1,1-Dichloroethene",94.9451,5.9333,95.9534,75-35-4,2
CP2406,"1,1-Dichloroethene",96.9421,5.9333,95.9534,75-35-4,3
CP2407,"cis-1,2-Dichloroethene",95.9528,6.346,95.9534,156-59-2,0
CP2407,"cis-1,2-Dichloroethene",97.9499,6.346,95.9534,156-59-2,1
CP2407,"cis-1,2-Dichloroethene",94.9451,6.346,95.9534,156-59-2,2
CP2407,"cis-1,2-Dichloroethene",96.9421,6.346,95.9534,156-59-2,3
CP2408,"trans-1,2-Dichloroethene",95.9528,6.7883,95.9534,156-60-5,0
CP2408,"trans-1,2-Dichloroethene",97.9499,6.7883,95.9534,156-60-5,1
CP2408,"trans-1,2-Dichloroethene",94.9451,6.7883,95.9534,156-60-5,2
CP2408,"trans-1,2-Dichloroethene",96.9421,6.7883,95.9534,156-60-5,3
CP2409,"1,2-Dichloropropane",111.9844,3.9986,111.9847,78-87-5,0
CP2409,"1,2-Dichloropropane",113.9823,3.9986,111.9847,78-87-5,1
CP2409,"1,2-Dichloropropane",110.9811,3.9986,111.9847,78-87-5,2
CP2409,"1,2-Dichloropropane",114.976,3.9986,111.9847,78-87-5,3
CP2410,"1,3-Dichloropropane",111.9845,4.2322,111.9847,142-28-9,0
CP2410,"1,3-Dichloropropane",108.9841,4.2322,111.9847,142-28-9,1
CP2410,"1,3-Dichloropropane",110.9811,4.2322,111.9847,142-28-9,2
CP2410,"1,3-Dichloropropane",109.9792,4.2322,111.9847,142-28-9,3
CP2411,"2,2-Dichloropropane",111.9845,4.3454,111.9847,594-20-7,0
CP2411,"2,2-Dichloropropane",108.9841,4.3454,111.9847,594-20-7,1
CP2411,"2,2-Dichloropropane",110.9811,4.3454,111.9847,594-20-7,2
CP2411,"2,2-Dichloropropane",109.9792,4.3454,111.9847,594-20-7,3
CP2412,"1,1-Dichloropropene",109.9687,5.6251,109.969,563-58-6,0
CP2412,"1,1-Dichloropropene",95.9529,5.6251,109.969,563-58-6,1
CP2412,"1,1-Dichloropropene",97.95,5.6251,109.969,563-58-6,2
CP2412,"1,1-Dichloropropene",98.9577,5.6251,109.969,563-58-6,3
CP2413,"cis-1,3-Dichloropropene",106.9685,5.3319,109.969,10061-01-5,0
CP2413,"cis-1,3-Dichloropropene",107.9344,5.3319,109.969,10061-01-5,1
CP2413,"cis-1,3-Dichloropropene",97.9732,5.3319,109.969,10061-01-5,2
CP2413,"cis-1,3-Dichloropropene",110.9612,5.3319,109.969,10061-01-5,3
CP2414,"trans-1,3-Dichloropropene",106.9685,5.7014,109.969,10061-02-6,0
CP2414,"trans-1,3-Dichloropropene",107.9344,5.7014,109.969,10061-02-6,1
CP2414,"trans-1,3-Dichloropropene",97.9732,5.7014,109.969,10061-02-6,2
CP2414,"trans-1,3-Dichloropropene",110.9612,5.7014,109.969,10061-02-6,3
CP2415,Ethylbenzene,107.0492,3.8962,106.0783,100-41-4,0
CP2415,Ethylbenzene,135.0805,3.8962,106.0783,100-41-4,1
CP2415,Ethylbenzene,108.0526,3.8962,106.0783,100-41-4,2
CP2415,Ethylbenzene,106.078,3.8962,106.0783,100-41-4,3
CP2416,Isopropylbenzene,120.0934,17.294,120.0939,98-82-8,0
CP2416,Isopropylbenzene,105.0699,17.294,120.0939,98-82-8,1
CP2416,Isopropylbenzene,106.0778,17.294,120.0939,98-82-8,2
CP2416,Isopropylbenzene,119.0857,17.294,120.0939,98-82-8,3
CP2417,p-Isopropyltoluene,134.1091,6.2886,134.1096,99-87-6,0
CP2417,p-Isopropyltoluene,119.0854,6.2886,134.1096,99-87-6,1
CP2417,p-Isopropyltoluene,133.1011,6.2886,134.1096,99-87-6,2
CP2417,p-Isopropyltoluene,103.0637,6.2886,134.1096,99-87-6,3
CP2418,Methylene chloride,224.8409,3.2887,83.9534,75-09-2,0
CP2418,Methylene chloride,222.8438,3.2887,83.9534,75-09-2,1
CP2418,Methylene chloride,226.8379,3.2887,83.9534,75-09-2,2
CP2418,Methylene chloride,228.835,3.2887,83.9534,75-09-2,3
CP2419,n-Propylbenzene,120.0934,17.5443,120.0939,103-65-1,0
CP2419,n-Propylbenzene,105.0699,17.5443,120.0939,103-65-1,1
CP2419,n-Propylbenzene,106.0778,17.5443,120.0939,103-65-1,2
CP2419,n-Propylbenzene,119.0857,17.5443,120.0939,103-65-1,3
CP2420,Styrene,104.0621,3.7688,104.0626,100-42-5,0
CP2420,Styrene,105.0656,3.7688,104.0626,100-42-5,1
CP2420,Styrene,106.0778,3.7688,104.0626,100-42-5,2
CP2420,Styrene,133.0648,3.7688,104.0626,100-42-5,3
CP2421,"1,1,1,2-Tetrachloroethane",130.9217,5.958,165.8911,630-20-6,0
CP2421,"1,1,1,2-Tetrachloroethane",132.9607,5.958,165.8911,630-20-6,1
CP2421,"1,1,1,2-Tetrachloroethane",94.9683,5.958,165.8911,630-20-6,2
CP2421,"1,1,1,2-Tetrachloroethane",134.9578,5.958,165.8911,630-20-6,3
CP2421_2,"1,1,1,2-Tetrachloroethane",130.9217,6.346,165.8911,630-20-6,0
CP2421_2,"1,1,1,2-Tetrachloroethane",132.9607,6.346,165.8911,630-20-6,1
CP2421_2,"1,1,1,2-Tetrachloroethane",94.9683,6.346,165.8911,630-20-6,2
CP2421_2,"1,1,1,2-Tetrachloroethane",134.9578,6.346,165.8911,630-20-6,3
CP2422,"1,1,2,2-Tetrachloroethane",130.9217,6.7749,165.8911,79-34-5,0
CP2422,"1,1,2,2-Tetrachloroethane",132.9607,6.7749,165.8911,79-34-5,1
CP2422,"1,1,2,2-Tetrachloroethane",94.9683,6.7749,165.8911,79-34-5,2
CP2422,"1,1,2,2-Tetrachloroethane",134.9578,6.7749,165.8911,79-34-5,3
CP2423,Tetrachloroethene,163.8748,3.2932,163.8754,127-18-4,0
CP2423,Tetrachloroethene,165.8719,3.2932,163.8754,127-18-4,1
CP2423,Tetrachloroethene,167.869,3.2932,163.8754,127-18-4,2
CP2423,Tetrachloroethene,128.906,3.2932,163.8754,127-18-4,3
CP2424,Toluene,92.0621,5.2848,92.0626,108-88-3,0
CP2424,Toluene,87.0442,5.2848,92.0626,108-88-3,1
CP2424,Toluene,88.052,5.2848,92.0626,108-88-3,2
CP2424,Toluene,89.0598,5.2848,92.0626,108-88-3,3
CP2425,"1,2,3-Trichlorobenzene",179.9292,3.3022,179.93,87-61-6,0
CP2425,"1,2,3-Trichlorobenzene",181.9262,3.3022,179.93,87-61-6,1
CP2425,"1,2,3-Trichlorobenzene",183.9233,3.3022,179.93,87-61-6,2
CP2425,"1,2,3-Trichlorobenzene",172.9666,3.3022,179.93,87-61-6,3
CP2426,"1,1,1-Trichloroethane",96.9133,6.3999,131.93,71-55-6,0
CP2426,"1,1,1-Trichloroethane",98.9466,6.3999,131.93,71-55-6,1
CP2426,"1,1,1-Trichloroethane",129.9308,6.3999,131.93,71-55-6,2
CP2426,"1,1,1-Trichloroethane",130.9386,6.3999,131.93,71-55-6,3
CP2427,"1,1,2-Trichloroethane",96.9133,6.6385,131.93,79-00-5,0
CP2427,"1,1,2-Trichloroethane",98.9466,6.6385,131.93,79-00-5,1
CP2427,"1,1,2-Trichloroethane",129.9308,6.6385,131.93,79-00-5,2
CP2427,"1,1,2-Trichloroethane",130.9386,6.6385,131.93,79-00-5,3
CP2428,Trichloroethene,130.9451,5.3342,129.9144,79-01-6,0
CP2428,Trichloroethene,95.9341,5.3342,129.9144,79-01-6,1
CP2428,Trichloroethene,93.9372,5.3342,129.9144,79-01-6,2
CP2428,Trichloroethene,132.9421,5.3342,129.9144,79-01-6,3
CP2429,"1,2,3-Trichloropropane",145.9455,5.1355,145.9457,96-18-4,0
CP2429,"1,2,3-Trichloropropane",110.9766,5.1355,145.9457,96-18-4,1
CP2429,"1,2,3-Trichloropropane",109.9732,5.1355,145.9457,96-18-4,2
CP2429,"1,2,3-Trichloropropane",112.9789,5.1355,145.9457,96-18-4,3
CP2429_2,"1,2,3-Trichloropropane",145.9455,4.5552,145.9457,96-18-4,0
CP2429_2,"1,2,3-Trichloropropane",110.9766,4.5552,145.9457,96-18-4,1
CP2429_2,"1,2,3-Trichloropropane",109.9732,4.5552,145.9457,96-18-4,2
CP2429_2,"1,2,3-Trichloropropane",112.9789,4.5552,145.9457,96-18-4,3
CP2430,"1,2,4-Trimethylbenzene",105.0699,7.7169,120.0939,95-63-6,0
CP2430,"1,2,4-Trimethylbenzene",119.0855,7.7169,120.0939,95-63-6,1
CP2430,"1,2,4-Trimethylbenzene",91.0542,7.7169,120.0939,95-63-6,2
CP2430,"1,2,4-Trimethylbenzene",115.0754,7.7169,120.0939,95-63-6,3
CP2431,"1,3,5-Trimethylbenzene",105.0699,7.9695,120.0939,108-67-8,0
CP2431,"1,3,5-Trimethylbenzene",119.0855,7.9695,120.0939,108-67-8,1
CP2431,"1,3,5-Trimethylbenzene",91.0542,7.9695,120.0939,108-67-8,2
CP2431,"1,3,5-Trimethylbenzene",115.0754,7.9695,120.0939,108-67-8,3
CP2432,o-Xylene,106.0778,17.2962,106.0783,95-47-6,0
CP2432,o-Xylene,91.0542,17.2962,106.0783,95-47-6,1
CP2432,o-Xylene,105.0699,17.2962,106.0783,95-47-6,2
CP2432,o-Xylene,93.07,17.2962,106.0783,95-47-6,3
CP2433,m-Xylene,106.0778,17.5465,106.0783,108-38-3,0
CP2433,m-Xylene,91.0542,17.5465,106.0783,108-38-3,1
CP2433,m-Xylene,105.0699,17.5465,106.0783,108-38-3,2
CP2433,m-Xylene,93.07,17.5465,106.0783,108-38-3,3
CP2434,p-Xylene,106.0778,17.847,106.0783,106-42-3,0
CP2434,p-Xylene,91.0542,17.847,106.0783,106-42-3,1
CP2434,p-Xylene,105.0699,17.847,106.0783,106-42-3,2
CP2434,p-Xylene,93.07,17.847,106.0783,106-42-3,3
CP2435,"1-Chloro-2,4-dinitrobenzene",201.9775,5.1905,201.9781,97-00-7,0
CP2435,"1-Chloro-2,4-dinitrobenzene",203.9746,5.1905,201.9781,97-00-7,1
CP2435,"1-Chloro-2,4-dinitrobenzene",109.9918,5.1905,201.9781,97-00-7,2
CP2435,"1-Chloro-2,4-dinitrobenzene",204.978,5.1905,201.9781,97-00-7,3
CP2436,"1-Chloro-3,4-dinitrobenzene",201.9775,5.2444,201.9781,610-40-2,0
CP2436,"1-Chloro-3,4-dinitrobenzene",203.9746,5.2444,201.9781,610-40-2,1
CP2436,"1-Chloro-3,4-dinitrobenzene",109.9918,5.2444,201.9781,610-40-2,2
CP2436,"1-Chloro-3,4-dinitrobenzene",204.978,5.2444,201.9781,610-40-2,3
CP2437,1-Chloro-2-nitrobenzene,98.9996,3.8227,156.9931,88-73-3,0
CP2437,1-Chloro-2-nitrobenzene,126.9947,3.8227,156.9931,88-73-3,1
CP2437,1-Chloro-2-nitrobenzene,110.9997,3.8227,156.9931,88-73-3,2
CP2437,1-Chloro-2-nitrobenzene,156.9928,3.8227,156.9931,88-73-3,3
CP2438,1-Chloro-4-nitrobenzene,98.9996,3.8666,156.9931,100-00-5,0
CP2438,1-Chloro-4-nitrobenzene,126.9947,3.8666,156.9931,100-00-5,1
CP2438,1-Chloro-4-nitrobenzene,110.9997,3.8666,156.9931,100-00-5,2
CP2438,1-Chloro-4-nitrobenzene,156.9928,3.8666,156.9931,100-00-5,3
CP2439,2-Chloro-6-nitrotoluene,171.0081,4.1411,171.0087,83-42-1,0
CP2439,2-Chloro-6-nitrotoluene,89.0386,4.1411,171.0087,83-42-1,1
CP2439,2-Chloro-6-nitrotoluene,90.0339,4.1411,171.0087,83-42-1,2
CP2439,2-Chloro-6-nitrotoluene,154.0055,4.1411,171.0087,83-42-1,3
CP2440,4-Chloro-2-nitrotoluene,154.0055,3.8205,171.0087,89-59-8,0
CP2440,4-Chloro-2-nitrotoluene,90.0339,3.8205,171.0087,89-59-8,1
CP2440,4-Chloro-2-nitrotoluene,89.0386,3.8205,171.0087,89-59-8,2
CP2440,4-Chloro-2-nitrotoluene,171.0081,3.8205,171.0087,89-59-8,3
CP2441,4-Chloro-3-nitrotoluene,154.0055,3.8666,171.0087,89-60-1,0
CP2441,4-Chloro-3-nitrotoluene,90.0339,3.8666,171.0087,89-60-1,1
CP2441,4-Chloro-3-nitrotoluene,89.0386,3.8666,171.0087,89-60-1,2
CP2441,4-Chloro-3-nitrotoluene,171.0081,3.8666,171.0087,89-60-1,3
CP2442,"2,3-Dichloronitrobenzene",190.9536,3.8643,190.9541,3209-22-1,0
CP2442,"2,3-Dichloronitrobenzene",191.9569,3.8643,190.9541,3209-22-1,1
CP2442,"2,3-Dichloronitrobenzene",132.9608,3.8643,190.9541,3209-22-1,2
CP2442,"2,3-Dichloronitrobenzene",134.9578,3.8643,190.9541,3209-22-1,3
CP2443,"2,4-Dichloronitrobenzene",190.9536,3.9941,190.9541,611-06-3,0
CP2443,"2,4-Dichloronitrobenzene",191.9569,3.9941,190.9541,611-06-3,1
CP2443,"2,4-Dichloronitrobenzene",132.9608,3.9941,190.9541,611-06-3,2
CP2443,"2,4-Dichloronitrobenzene",134.9578,3.9941,190.9541,611-06-3,3
CP2444,"3,5-Dichloronitrobenzene",190.9536,4.1895,190.9541,618-62-2,0
CP2444,"3,5-Dichloronitrobenzene",191.9569,4.1895,190.9541,618-62-2,1
CP2444,"3,5-Dichloronitrobenzene",132.9608,4.1895,190.9541,618-62-2,2
CP2444,"3,5-Dichloronitrobenzene",134.9578,4.1895,190.9541,618-62-2,3
CP2445,"3,4-Dichloronitrobenzene",190.9536,4.2344,190.9541,99-54-7,0
CP2445,"3,4-Dichloronitrobenzene",191.9569,4.2344,190.9541,99-54-7,1
CP2445,"3,4-Dichloronitrobenzene",132.9608,4.2344,190.9541,99-54-7,2
CP2445,"3,4-Dichloronitrobenzene",134.9578,4.2344,190.9541,99-54-7,3
CP2446,"2,5-Dichloronitrobenzene",190.9536,4.3477,190.9541,89-61-2,0
CP2446,"2,5-Dichloronitrobenzene",191.9569,4.3477,190.9541,89-61-2,1
CP2446,"2,5-Dichloronitrobenzene",132.9608,4.3477,190.9541,89-61-2,2
CP2446,"2,5-Dichloronitrobenzene",134.9578,4.3477,190.9541,89-61-2,3
CP2447,"2,3,5,6-Tetrachloronitrobenzene",258.8757,5.3319,258.8761,117-18-0,0
CP2447,"2,3,5,6-Tetrachloronitrobenzene",202.8794,5.3319,258.8761,117-18-0,1
CP2447,"2,3,5,6-Tetrachloronitrobenzene",200.8824,5.3319,258.8761,117-18-0,2
CP2447,"2,3,5,6-Tetrachloronitrobenzene",260.8727,5.3319,258.8761,117-18-0,3
CP2448,"2,3,4,5-Tetrachloronitrobenzene",258.8757,5.6992,258.8761,879-39-0,0
CP2448,"2,3,4,5-Tetrachloronitrobenzene",202.8794,5.6992,258.8761,879-39-0,1
CP2448,"2,3,4,5-Tetrachloronitrobenzene",200.8824,5.6992,258.8761,879-39-0,2
CP2448,"2,3,4,5-Tetrachloronitrobenzene",260.8727,5.6992,258.8761,879-39-0,3
CP2449,"1,2,3-Trichloro-4-nitrobenzene",224.9147,4.5552,224.9151,17700-09-3,0
CP2449,"1,2,3-Trichloro-4-nitrobenzene",194.9167,4.5552,224.9151,17700-09-3,1
CP2449,"1,2,3-Trichloro-4-nitrobenzene",196.9137,4.5552,224.9151,17700-09-3,2
CP2449,"1,2,3-Trichloro-4-nitrobenzene",198.9108,4.5552,224.9151,17700-09-3,3
CP2450,"1,2,4-Trichloro-5-nitrobenzene",224.9147,48997,224.9151,89-69-0,0
CP2450,"1,2,4-Trichloro-5-nitrobenzene",194.9167,48997,224.9151,89-69-0,1
CP2450,"1,2,4-Trichloro-5-nitrobenzene",196.9137,48997,224.9151,89-69-0,2
CP2450,"1,2,4-Trichloro-5-nitrobenzene",198.9108,48997,224.9151,89-69-0,3
CP2451,"2,4,6-Trichloronitrobenzene",224.9147,5.1355,224.9151,18708-70-8,0
CP2451,"2,4,6-Trichloronitrobenzene",194.9167,5.1355,224.9151,18708-70-8,1
CP2451,"2,4,6-Trichloronitrobenzene",196.9137,5.1355,224.9151,18708-70-8,2
CP2451,"2,4,6-Trichloronitrobenzene",198.9108,5.1355,224.9151,18708-70-8,3
CP2452,4-Bromophenyl phenyl ether,247.9832,5.9468,247.9837,101-55-3,0
CP2452,4-Bromophenyl phenyl ether,249.981,5.9468,247.9837,101-55-3,1
CP2452,4-Bromophenyl phenyl ether,141.0699,5.9468,247.9837,101-55-3,2
CP2452,4-Bromophenyl phenyl ether,115.0543,5.9468,247.9837,101-55-3,3
CP2453,2-Chlorophenyl-4'-nitrophenyl ether,249.0187,8.7527,249.0193,2091-61-4,0
CP2453,2-Chlorophenyl-4'-nitrophenyl ether,251.0159,8.7527,249.0193,2091-61-4,1
CP2453,2-Chlorophenyl-4'-nitrophenyl ether,250.0222,8.7527,249.0193,2091-61-4,2
CP2453,2-Chlorophenyl-4'-nitrophenyl ether,252.0192,8.7527,249.0193,2091-61-4,3
CP2454,3-Chlorophenyl-4'-nitrophenyl ether,249.0187,8.9414,249.0193,2303-23-3,0
CP2454,3-Chlorophenyl-4'-nitrophenyl ether,251.0159,8.9414,249.0193,2303-23-3,1
CP2454,3-Chlorophenyl-4'-nitrophenyl ether,250.0222,8.9414,249.0193,2303-23-3,2
CP2454,3-Chlorophenyl-4'-nitrophenyl ether,252.0192,8.9414,249.0193,2303-23-3,3
CP2455,4-Chlorophenyl-4'-nitrophenyl ether,249.0187,9.182,249.0193,1836-74-4,0
CP2455,4-Chlorophenyl-4'-nitrophenyl ether,251.0159,9.182,249.0193,1836-74-4,1
CP2455,4-Chlorophenyl-4'-nitrophenyl ether,250.0222,9.182,249.0193,1836-74-4,2
CP2455,4-Chlorophenyl-4'-nitrophenyl ether,252.0192,9.182,249.0193,1836-74-4,3
CP2457,"4-(2,4-dichlorophenoxy)-2-methyl-1-nitrobenzene",296.9955,11.0902,296.9959,42488-57-3,0
CP2457,"4-(2,4-dichlorophenoxy)-2-methyl-1-nitrobenzene",279.9928,11.0902,296.9959,42488-57-3,1
CP2457,"4-(2,4-dichlorophenoxy)-2-methyl-1-nitrobenzene",281.9898,11.0902,296.9959,42488-57-3,2
CP2457,"4-(2,4-dichlorophenoxy)-2-methyl-1-nitrobenzene",298.9924,11.0902,296.9959,42488-57-3,3
CP2458,"2,6-Dichlorophenyl-4'-nitrophenyl ether",282.9797,10.4388,282.9803,2093-28-9,0
CP2458,"2,6-Dichlorophenyl-4'-nitrophenyl ether",139.0545,10.4388,282.9803,2093-28-9,1
CP2458,"2,6-Dichlorophenyl-4'-nitrophenyl ether",204.015,10.4388,282.9803,2093-28-9,2
CP2458,"2,6-Dichlorophenyl-4'-nitrophenyl ether",254.9796,10.4388,282.9803,2093-28-9,3
CP2459,"3,5-Dichlorophenyl-4'-nitrophenyl ether",282.9795,10.4388,282.9803,21105-77-1,0
CP2459,"3,5-Dichlorophenyl-4'-nitrophenyl ether",139.0545,10.4388,282.9803,21105-77-1,1
CP2459,"3,5-Dichlorophenyl-4'-nitrophenyl ether",204.015,10.4388,282.9803,21105-77-1,2
CP2459,"3,5-Dichlorophenyl-4'-nitrophenyl ether",254.9796,10.4388,282.9803,21105-77-1,3
CP2460,"2,5-Dichlorophenyl-4'-nitrophenyl ether",279.9937,10.9678,282.9803,39145-48-7,0
CP2460,"2,5-Dichlorophenyl-4'-nitrophenyl ether",281.9906,10.9678,282.9803,39145-48-7,1
CP2460,"2,5-Dichlorophenyl-4'-nitrophenyl ether",280.9967,10.9678,282.9803,39145-48-7,2
CP2460,"2,5-Dichlorophenyl-4'-nitrophenyl ether",296.9962,10.9678,282.9803,39145-48-7,3
CP2461,"2,3-Dichlorophenyl-4'-nitrophenyl ether",282.9796,10.5994,282.9803,82239-20-1,0
CP2461,"2,3-Dichlorophenyl-4'-nitrophenyl ether",252.9826,10.5994,282.9803,82239-20-1,1
CP2461,"2,3-Dichlorophenyl-4'-nitrophenyl ether",254.9796,10.5994,282.9803,82239-20-1,2
CP2461,"2,3-Dichlorophenyl-4'-nitrophenyl ether",284.9777,10.5994,282.9803,82239-20-1,3
CP2462,"3,4-Dichlorophenyl-4'-nitrophenyl ether",282.9792,11.2307,282.9803,22532-80-5,0
CP2462,"3,4-Dichlorophenyl-4'-nitrophenyl ether",252.9826,11.2307,282.9803,22532-80-5,1
CP2462,"3,4-Dichlorophenyl-4'-nitrophenyl ether",254.9796,11.2307,282.9803,22532-80-5,2
CP2462,"3,4-Dichlorophenyl-4'-nitrophenyl ether",284.9777,11.2307,282.9803,22532-80-5,3
CP2463,4-Nitrophenyl phenyl ether,215.0573,7.2254,215.0582,620-88-2,0
CP2463,4-Nitrophenyl phenyl ether,216.0607,7.2254,215.0582,620-88-2,1
CP2463,4-Nitrophenyl phenyl ether,217.063,7.2254,215.0582,620-88-2,2
CP2463,4-Nitrophenyl phenyl ether,218.0651,7.2254,215.0582,620-88-2,3
CP2464,"2,4,6-Trichlorophenyl-4'-nitrophenyl ether",282.9797,10.1561,615.8721,1836-77-7,0
CP2464,"2,4,6-Trichlorophenyl-4'-nitrophenyl ether",252.9817,10.1561,615.8721,1836-77-7,1
CP2464,"2,4,6-Trichlorophenyl-4'-nitrophenyl ether",254.9788,10.1561,615.8721,1836-77-7,2
CP2464,"2,4,6-Trichlorophenyl-4'-nitrophenyl ether",284.9767,10.1561,615.8721,1836-77-7,3
CP2465,"2,3,6-Trichlorophenyl-4'-nitrophenyl ether",282.9797,10.4388,615.8721,142022-58-0,0
CP2465,"2,3,6-Trichlorophenyl-4'-nitrophenyl ether",252.9817,10.4388,615.8721,142022-58-0,1
CP2465,"2,3,6-Trichlorophenyl-4'-nitrophenyl ether",254.9788,10.4388,615.8721,142022-58-0,2
CP2465,"2,3,6-Trichlorophenyl-4'-nitrophenyl ether",284.9767,10.4388,615.8721,142022-58-0,3
CP2466,"2,3,5-Trichlorophenyl-4'-nitrophenyl ether",282.9797,10.4388,615.8721,142022-59-1,0
CP2466,"2,3,5-Trichlorophenyl-4'-nitrophenyl ether",252.9817,10.4388,615.8721,142022-59-1,1
CP2466,"2,3,5-Trichlorophenyl-4'-nitrophenyl ether",254.9788,10.4388,615.8721,142022-59-1,2
CP2466,"2,3,5-Trichlorophenyl-4'-nitrophenyl ether",284.9767,10.4388,615.8721,142022-59-1,3
CP2467,"2,4,5-Trichlorophenyl-4'-nitrophenyl ether",282.9797,10.5994,615.8721,22532-68-9,0
CP2467,"2,4,5-Trichlorophenyl-4'-nitrophenyl ether",252.9817,10.5994,615.8721,22532-68-9,1
CP2467,"2,4,5-Trichlorophenyl-4'-nitrophenyl ether",254.9788,10.5994,615.8721,22532-68-9,2
CP2467,"2,4,5-Trichlorophenyl-4'-nitrophenyl ether",284.9767,10.5994,615.8721,22532-68-9,3
CP2468,"3,4,5-Trichlorophenyl-4'-nitrophenyl ether",282.9797,10.9678,615.8721,142022-60-4,0
CP2468,"3,4,5-Trichlorophenyl-4'-nitrophenyl ether",252.9817,10.9678,615.8721,142022-60-4,1
CP2468,"3,4,5-Trichlorophenyl-4'-nitrophenyl ether",254.9788,10.9678,615.8721,142022-60-4,2
CP2468,"3,4,5-Trichlorophenyl-4'-nitrophenyl ether",284.9767,10.9678,615.8721,142022-60-4,3
CP2469,"2,3,4-Trichlorophenyl-4'-nitrophenyl ether",235.9799,11.2307,615.8721,142022-61-5,0
CP2469,"2,3,4-Trichlorophenyl-4'-nitrophenyl ether",237.9769,11.2307,615.8721,142022-61-5,1
CP2469,"2,3,4-Trichlorophenyl-4'-nitrophenyl ether",316.9417,11.2307,615.8721,142022-61-5,2
CP2469,"2,3,4-Trichlorophenyl-4'-nitrophenyl ether",286.943,11.2307,615.8721,142022-61-5,3
CP2470,Benzoylprop ethyl,365.0582,12.8534,365.0585,22212-55-1,0
CP2470,Benzoylprop ethyl,295.0292,12.8534,365.0585,22212-55-1,1
CP2470,Benzoylprop ethyl,292.0291,12.8534,365.0585,22212-55-1,2
CP2470,Benzoylprop ethyl,293.0326,12.8534,365.0585,22212-55-1,3
CP2471,Caffeine,194.0794,6.9959,194.0804,58-08-2,0
CP2471,Caffeine,109.0634,6.9959,194.0804,58-08-2,1
CP2471,Caffeine,193.072,6.9959,194.0804,58-08-2,2
CP2471,Caffeine,167.0728,6.9959,194.0804,58-08-2,3
CP2472,Carbaryl,201.0784,7.2254,201.079,63-25-2,0
CP2472,Carbaryl,215.0577,7.2254,201.079,63-25-2,1
CP2472,Carbaryl,185.0595,7.2254,201.079,63-25-2,2
CP2472,Carbaryl,184.0628,7.2254,201.079,63-25-2,3
CP2473,o-Chlorophenyl thiourea,185.9997,8.9414,186.0018,5344-82-1,0
CP2473,o-Chlorophenyl thiourea,110.9997,8.9414,186.0018,5344-82-1,1
CP2473,o-Chlorophenyl thiourea,187.9967,8.9414,186.0018,5344-82-1,2
CP2473,o-Chlorophenyl thiourea,186,8.9414,186.0018,5344-82-1,3
CP2474,"3,3'-Dimethoxybenzidine",244.1206,13.4546,244.1212,119-90-4,0
CP2474,"3,3'-Dimethoxybenzidine",229.1136,13.4546,244.1212,119-90-4,1
CP2474,"3,3'-Dimethoxybenzidine",227.1068,13.4546,244.1212,119-90-4,2
CP2474,"3,3'-Dimethoxybenzidine",201.0284,13.4546,244.1212,119-90-4,3
CP2475,"3,3'-Dimethylbenzidine",212.1302,7.8819,212.1314,119-93-7,0
CP2475,"3,3'-Dimethylbenzidine",213.1848,7.8819,212.1314,119-93-7,1
CP2475,"3,3'-Dimethylbenzidine",211.1691,7.8819,212.1314,119-93-7,2
CP2475,"3,3'-Dimethylbenzidine",199.169,7.8819,212.1314,119-93-7,3
CP2476,Diuron,232.0173,10.4276,232.017,330-54-1,0
CP2476,Diuron,231.0082,10.4276,232.017,330-54-1,1
CP2476,Diuron,233.0052,10.4276,232.017,330-54-1,2
CP2476,Diuron,230.0198,10.4276,232.017,330-54-1,3
CP2477,Monuron,198.0548,7.2231,198.056,150-68-5,0
CP2477,Monuron,185.0595,7.2231,198.056,150-68-5,1
CP2477,Monuron,156.057,7.2231,198.056,150-68-5,2
CP2477,Monuron,155.0489,7.2231,198.056,150-68-5,3
CP2478,Rotenone,394.1411,20.4214,394.1416,83-79-4,0
CP2478,Rotenone,395.1446,20.4214,394.1416,83-79-4,1
CP2478,Rotenone,396.1472,20.4214,394.1416,83-79-4,2
CP2478,Rotenone,379.1178,20.4214,394.1416,83-79-4,3
CP2479,Siduron,232.1572,9.9282,232.1576,1982-49-6,0
CP2479,Siduron,93.0574,9.9282,232.1576,1982-49-6,1
CP2479,Siduron,92.0496,9.9282,232.1576,1982-49-6,2
CP2479,Siduron,94.0607,9.9282,232.1576,1982-49-6,3
CP2480,Bromacil,260.0142,7.7035,260.016,314-40-9,0
CP2480,Bromacil,207.1744,7.7035,260.016,314-40-9,1
CP2480,Bromacil,203.1798,7.7035,260.016,314-40-9,2
CP2480,Bromacil,206.1301,7.7035,260.016,314-40-9,3
CP2481,Hexazinone,171.1169,19.5229,252.1586,51235-04-2,0
CP2481,Hexazinone,172.1248,19.5229,252.1586,51235-04-2,1
